variety_id,variety_slug,category,companion_name,relationship,reason
1726,carminat,bean,Catnip,beneficial,"Repels aphids, ants, and flea beetles that commonly attack bean plants"
1726,carminat,bean,Rosemary,beneficial,Deters Mexican bean beetles and carrot flies with its aromatic oils
1726,carminat,bean,Onions,harmful,Can inhibit bean growth and nitrogen fixation through root secretions
1726,carminat,bean,Sunflowers,harmful,Allelopathic compounds inhibit bean germination and growth
1726,carminat,bean,Fennel,harmful,Produces allelopathic compounds that stunt bean growth and reduce yields
1727,vroma,bean,Marigold,beneficial,"Repels bean beetles, aphids, and nematodes while attracting beneficial insects"
1727,vroma,bean,Basil,beneficial,"Repels aphids, spider mites, and thrips that commonly attack beans"
1727,vroma,bean,Corn,beneficial,Provides natural support structure for climbing beans in three sisters planting
1727,vroma,bean,Squash,beneficial,Ground cover reduces weeds and retains soil moisture for bean roots
1727,vroma,bean,Carrots,beneficial,Loose soil and attract beneficial insects without competing for nitrogen
1727,vroma,bean,Nasturtium,beneficial,"Trap crop for aphids and bean beetles, also repels cucumber beetles"
1727,vroma,bean,Summer Savory,beneficial,Improves bean flavor and growth while deterring bean beetles
1727,vroma,bean,Radish,beneficial,Quick harvest frees space and may deter bean root fly
1727,vroma,bean,Onion,harmful,Inhibits bean growth and nitrogen fixation through root secretions
1727,vroma,bean,Sunflower,harmful,Allelopathic compounds inhibit bean germination and growth
1727,vroma,bean,Fennel,harmful,Strong allelopathic effects stunt bean growth and reduce yields
1728,dragon-s-tongue,bean,Marigolds,beneficial,Repel bean beetles and other harmful insects while attracting beneficial predators
1728,dragon-s-tongue,bean,Nasturtiums,beneficial,"Act as trap crops for aphids and cucumber beetles, protecting bean plants"
1728,dragon-s-tongue,bean,Corn,beneficial,Provides natural support structure for climbing beans in Three Sisters planting
1728,dragon-s-tongue,bean,Summer Squash,beneficial,"Large leaves shade soil, retain moisture, and suppress weeds around bean roots"
1728,dragon-s-tongue,bean,Carrots,beneficial,Help aerate soil with deep roots and don't compete for nutrients with beans
1728,dragon-s-tongue,bean,Cucumbers,beneficial,Both plants benefit from similar growing conditions and companion spacing
1728,dragon-s-tongue,bean,Rosemary,beneficial,Strong scent deters bean beetles and other pests without competing for space
1728,dragon-s-tongue,bean,Radishes,beneficial,Break up compacted soil and mature quickly before beans need full space
1728,dragon-s-tongue,bean,Onions,harmful,Can inhibit bean growth and nitrogen fixation through root secretions
1728,dragon-s-tongue,bean,Fennel,harmful,Produces allelopathic compounds that stunt bean growth and development
1728,dragon-s-tongue,bean,Garlic,harmful,Strong sulfur compounds can interfere with bean root development and nitrogen fixation
1735,dulcina,bean,Marigold,beneficial,"Repels Mexican bean beetles and aphids, reduces nematode populations"
1735,dulcina,bean,Basil,beneficial,Deters thrips and aphids while potentially improving bean flavor
1735,dulcina,bean,Carrots,beneficial,Loosens soil for bean roots and doesn't compete for nutrients
1735,dulcina,bean,Corn,beneficial,Provides natural trellis support for climbing beans
1735,dulcina,bean,Cucumber,beneficial,"Beans fix nitrogen that cucumbers can utilize, mutual growth enhancement"
1735,dulcina,bean,Nasturtium,beneficial,"Acts as trap crop for aphids and cucumber beetles, natural pest deterrent"
1735,dulcina,bean,Summer Savory,beneficial,Improves bean growth and flavor while repelling bean beetles
1735,dulcina,bean,Radish,beneficial,Breaks up soil and deters bean root fly
1735,dulcina,bean,Onions,harmful,Can inhibit bean growth and nitrogen fixation by rhizobia bacteria
1735,dulcina,bean,Garlic,harmful,Releases compounds that can stunt bean growth and reduce yields
1735,dulcina,bean,Sunflower,harmful,Produces allelopathic chemicals that inhibit bean germination and growth
1735,dulcina,bean,Brassicas,harmful,Compete for similar nutrients and can inhibit nitrogen fixation in beans
1802,affirmed,bean,Marigold,beneficial,Repels Mexican bean beetles and aphids while attracting beneficial insects
1802,affirmed,bean,Basil,beneficial,"Deters aphids and spider mites, may enhance bean flavor"
1802,affirmed,bean,Carrots,beneficial,Loosens soil for bean roots and doesn't compete for nutrients
1802,affirmed,bean,Corn,beneficial,Provides natural support structure for climbing beans
1802,affirmed,bean,Squash,beneficial,Ground cover that conserves moisture and suppresses weeds
1802,affirmed,bean,Radishes,beneficial,Breaks up soil and deters cucumber beetles that also affect beans
1802,affirmed,bean,Nasturtiums,beneficial,Acts as trap crop for aphids and cucumber beetles
1802,affirmed,bean,Rosemary,beneficial,Repels Mexican bean beetles and carrot flies
1802,affirmed,bean,Onions,harmful,Can inhibit bean growth through root secretions
1802,affirmed,bean,Garlic,harmful,Allelopathic compounds can stunt bean development
1802,affirmed,bean,Sunflowers,harmful,Competes heavily for nutrients and can shade beans excessively
1803,karikachi,bean,Marigold,beneficial,"Repels Mexican bean beetles, aphids, and nematodes while attracting beneficial insects"
1803,karikachi,bean,Nasturtium,beneficial,"Acts as trap crop for aphids and cucumber beetles, deters bean beetles"
1803,karikachi,bean,Corn,beneficial,Provides natural support structure for climbing beans in Three Sisters planting
1803,karikachi,bean,Squash,beneficial,Ground cover suppresses weeds and retains soil moisture around bean plants
1803,karikachi,bean,Carrot,beneficial,"Benefits from nitrogen fixed by beans, roots don't compete for same soil space"
1803,karikachi,bean,Cucumber,beneficial,Both benefit from similar growing conditions and beans provide nitrogen
1803,karikachi,bean,Radish,beneficial,Quick-growing crop that loosens soil and doesn't compete with bean root system
1803,karikachi,bean,Rosemary,beneficial,Repels Mexican bean beetles and carrot flies through aromatic compounds
1803,karikachi,bean,Onion,harmful,Inhibits bean growth through allelopathic compounds and competes for nutrients
1803,karikachi,bean,Garlic,harmful,Stunts bean growth and development through root exudates
1803,karikachi,bean,Sunflower,harmful,"Allelopathic effects inhibit bean germination and growth, competes heavily for nutrients"
1844,capitano,bean,Marigold,beneficial,"Repels bean beetles, aphids, and nematodes while attracting beneficial insects"
1844,capitano,bean,Corn,beneficial,Provides natural trellis support for climbing beans in Three Sisters planting
1844,capitano,bean,Squash,beneficial,"Ground cover reduces weeds and retains soil moisture, completes Three Sisters guild"
1844,capitano,bean,Carrots,beneficial,"Beans fix nitrogen in soil which carrots utilize, carrots help break up soil"
1844,capitano,bean,Radishes,beneficial,Quick-growing radishes break up soil and are harvested before beans need space
1844,capitano,bean,Nasturtium,beneficial,"Trap crop for aphids and cucumber beetles, edible flowers attract pollinators"
1844,capitano,bean,Rosemary,beneficial,Repels bean beetles and carrot flies with strong aromatic oils
1844,capitano,bean,Lettuce,beneficial,Benefits from bean's nitrogen fixation and provides living mulch
1844,capitano,bean,Onions,harmful,Can inhibit bean growth and nitrogen fixation through root compounds
1844,capitano,bean,Garlic,harmful,Allelopathic compounds can stunt bean growth and reduce yields
1844,capitano,bean,Sunflowers,harmful,"Compete heavily for nutrients and water, may shade out bean plants"
1850,flambo,bean,Marigold,beneficial,"Repels bean beetles, aphids, and nematodes while attracting beneficial insects"
1850,flambo,bean,Corn,beneficial,Provides natural pole support for climbing beans in Three Sisters planting
1850,flambo,bean,Squash,beneficial,Ground cover reduces weeds and retains soil moisture for bean roots
1850,flambo,bean,Carrots,beneficial,Loosen soil for bean root development and don't compete for nutrients
1850,flambo,bean,Cucumber,beneficial,Compatible growth habits and beans provide nitrogen that cucumbers utilize
1850,flambo,bean,Nasturtium,beneficial,"Trap crop for aphids and cucumber beetles, protects beans from pest damage"
1850,flambo,bean,Radish,beneficial,Quick-growing crop that breaks up soil and deters bean root fly
1850,flambo,bean,Summer Savory,beneficial,Repels bean weevils and may improve bean flavor when planted nearby
1850,flambo,bean,Onions,harmful,Can inhibit bean growth and nitrogen fixation through root secretions
1850,flambo,bean,Garlic,harmful,Allelopathic compounds can stunt bean development and reduce yields
1850,flambo,bean,Fennel,harmful,Releases growth-inhibiting chemicals that negatively affect bean germination and growth
1927,bamako,bean,Marigold,beneficial,"Repels Mexican bean beetles, aphids, and nematodes"
1927,bamako,bean,Corn,beneficial,Provides natural trellis support for climbing beans in Three Sisters planting
1927,bamako,bean,Squash,beneficial,Ground cover that suppresses weeds and retains soil moisture
1927,bamako,bean,Carrot,beneficial,Loosens soil for bean roots and doesn't compete for nutrients
1927,bamako,bean,Cucumber,beneficial,Compatible growth habits and shared beneficial insects
1927,bamako,bean,Nasturtium,beneficial,"Trap crop for aphids and cucumber beetles, attracts beneficial predators"
1927,bamako,bean,Radish,beneficial,Quick-growing companion that breaks up soil and deters bean beetles
1927,bamako,bean,Rosemary,beneficial,Repels bean beetles and carrot flies with strong aromatic oils
1927,bamako,bean,Onion,harmful,May inhibit bean growth and nitrogen fixation
1927,bamako,bean,Garlic,harmful,Allelopathic compounds can stunt bean development
1927,bamako,bean,Fennel,harmful,Inhibits growth of beans through allelopathic root secretions
1932,goldilocks,bean,Corn,beneficial,"Provides natural support structure for climbing beans, classic Three Sisters companion"
1932,goldilocks,bean,Squash,beneficial,"Large leaves suppress weeds and retain soil moisture, completes Three Sisters planting"
1932,goldilocks,bean,Carrots,beneficial,"Beans fix nitrogen in soil which carrots need, carrots don't compete for space"
1932,goldilocks,bean,Radishes,beneficial,Help break up soil for bean roots and deter bean beetles
1932,goldilocks,bean,Marigolds,beneficial,"Repel Mexican bean beetles, aphids, and other bean pests"
1932,goldilocks,bean,Nasturtiums,beneficial,"Act as trap crop for aphids and cucumber beetles, attract beneficial insects"
1932,goldilocks,bean,Lettuce,beneficial,"Benefits from nitrogen fixed by beans, provides ground cover"
1932,goldilocks,bean,Cucumber,beneficial,Both benefit from similar growing conditions and bean nitrogen fixation
1932,goldilocks,bean,Onions,harmful,Can inhibit bean growth and nitrogen fixation through root compounds
1932,goldilocks,bean,Garlic,harmful,Allelopathic compounds can stunt bean growth and reduce yields
1932,goldilocks,bean,Fennel,harmful,Inhibits growth of beans through allelopathic chemicals released from roots
1962,python,bean,Carrots,beneficial,"Beans fix nitrogen in soil that carrots utilize, while carrots don't compete for same nutrients"
1962,python,bean,Corn,beneficial,"Provides natural support structure for climbing beans, classic Three Sisters companion"
1962,python,bean,Squash,beneficial,"Large leaves provide ground cover and moisture retention, completes Three Sisters planting"
1962,python,bean,Marigolds,beneficial,Repel Mexican bean beetles and other harmful insects that damage bean plants
1962,python,bean,Nasturtiums,beneficial,"Act as trap crops for aphids and cucumber beetles, protecting beans"
1962,python,bean,Radishes,beneficial,Break up soil for bean roots and mature quickly before beans need full space
1962,python,bean,Cucumber,beneficial,Both benefit from similar growing conditions and don't compete for nutrients
1962,python,bean,Summer Savory,beneficial,Improves bean growth and flavor while deterring bean beetles
1962,python,bean,Onions,harmful,Can inhibit bean growth and nitrogen fixation through root secretions
1962,python,bean,Garlic,harmful,Allelopathic compounds can stunt bean growth and reduce yields
1962,python,bean,Fennel,harmful,Produces allelopathic chemicals that inhibit growth of most garden plants including beans
2031,cobra,bean,Marigold,beneficial,"Repels bean beetles, aphids, and nematodes while attracting beneficial insects"
